,Name,Score,Numberofscore,Review,Link,Addr,lat,lng
677,오이시돈카츠,3.3,4,3,https://place.map.kakao.com/1494463248,"
서울 노원구 공릉로59가길 29-1
(지번) 하계동 155-9
",37.6345334,127.0707285
678,이리로,5.0,2,6,https://place.map.kakao.com/201780787,"
서울 노원구 공릉로 358-7 1층
(지번) 하계동 208-19
",37.638833,127.0702512
679,본죽 하계점,2.3,7,0,https://place.map.kakao.com/16003688,"
서울 노원구 노원로 248 삼성이오니아 오피스텔 106호
(지번) 하계동 256-13
",37.6399026,127.0738093
680,삼거리식당,5.0,1,1,https://place.map.kakao.com/16820289,"
서울 노원구 공릉로58길 82
(지번) 하계동 163-1
",37.6354062,127.0729757
681,파리바게뜨 하계벽산점,0.0,0,1,https://place.map.kakao.com/18134200,"
서울 노원구 섬밭로 209 건영아파트상가
(지번) 하계동 271-3
",37.6487209,127.0743189
682,진도리닭도리탕 노원점,0.0,0,2,https://place.map.kakao.com/1314046617,"
서울 노원구 한글비석로1길 81-4 1층
(지번) 하계동 287
",37.641463,127.0702377
683,통짬뽕,2.3,3,0,https://place.map.kakao.com/16414710,"
서울 노원구 공릉로58가길 4
(지번) 하계동 169-3
",37.6357477,127.0730904
684,키즈런,0.0,0,1,https://place.map.kakao.com/23522134,"
서울 노원구 공릉로59길 15
(지번) 하계동 274-1
",37.6331134,127.0710645
685,삼거리실내포차,0.0,0,0,https://place.map.kakao.com/18876027,"
서울 노원구 공릉로58가길 19
(지번) 하계동 170-13
",37.6361729,127.0723906
686,주도락,5.0,1,5,https://place.map.kakao.com/27299117,"
서울 노원구 공릉로 358-5 1층
(지번) 하계동 208-34
",37.638839,127.0699826
687,양자강,2.7,3,1,https://place.map.kakao.com/8490458,"
서울 노원구 공릉로59길 15 3층
(지번) 하계동 274-1
",37.6331134,127.0710645
688,카레테이블 과기대점,4.1,7,2,https://place.map.kakao.com/92416175,"
서울 노원구 공릉로58길 117 2층
(지번) 하계동 62
",37.636035,127.0746833
689,달밭두루치기,0.0,0,3,https://place.map.kakao.com/16051287,"
서울 노원구 한글비석로1길 68
(지번) 하계동 251
",37.6392243,127.0715448
690,고향숯불소갈비살,4.2,5,5,https://place.map.kakao.com/21331883,"
서울 노원구 섬밭로 196 장미아파트상가 1층
(지번) 하계동 273
",37.6335004,127.0678755
691,서울집,1.0,2,11,https://place.map.kakao.com/421061895,"
서울 노원구 공릉로 326-5
(지번) 하계동 179-10
",37.6360718,127.0712192
692,던킨도너츠 노원세이브존점,4.3,3,1,https://place.map.kakao.com/13042003,"
서울 노원구 한글비석로 57 노원세이브존 지하1층
(지번) 하계동 284
",37.636639,127.0684032
693,커피랑파이랑 1호점,5.0,2,1,https://place.map.kakao.com/16066588,"
서울 노원구 한글비석로1길 28
(지번) 하계동 251
",37.6392243,127.0715448
694,갑식이네착한낙지,1.0,1,19,https://place.map.kakao.com/1291628371,"
서울 노원구 노원로 247
(지번) 하계동 251
",37.6392243,127.0715448
695,이디야커피 세이브존노원점,0.0,0,0,https://place.map.kakao.com/1530972537,"
서울 노원구 한글비석로 57 지하1층
(지번) 하계동 284
",37.6378958,127.0686347
696,카페리노,5.0,1,0,https://place.map.kakao.com/2039394114,"
서울 노원구 동일로207길 186
(지번) 하계동 354
",37.6362848,127.0613593
697,터틀힐,5.0,3,0,https://place.map.kakao.com/818233574,"
서울 노원구 공릉로58길 106 1층
(지번) 하계동 76-4
",37.63556639999999,127.0742177
698,네네치킨 하계1점,2.0,2,2,https://place.map.kakao.com/10191883,"
서울 노원구 공릉로59가길 28
(지번) 하계동 155-1
",37.634591,127.070943
699,우스타그램,3.8,4,14,https://place.map.kakao.com/1586050005,"
서울 노원구 섬밭로 196
(지번) 하계동 273
",37.6336102,127.0678022
700,속초세꼬시,3.0,1,0,https://place.map.kakao.com/16269584,"
서울 노원구 공릉로70길 6
(지번) 하계동 208-26
",37.6391166,127.0697672
701,골마을남원추어탕,0.0,0,4,https://place.map.kakao.com/1365658433,"
서울 노원구 노원로 248
(지번) 하계동 256-13
",37.6399026,127.0738093
702,고릴라김밥시즌3,2.5,4,0,https://place.map.kakao.com/491727771,"
서울 노원구 노원로 248
(지번) 하계동 256-14
",37.6399893,127.0737266
703,참죽,0.0,0,0,https://place.map.kakao.com/1726306811,"
서울 노원구 공릉로 324-2 2층
(지번) 하계동 170-44
",37.6356173,127.0711761
704,처갓집양념치킨 하계점,5.0,1,3,https://place.map.kakao.com/1406722757,"
서울 노원구 공릉로58길 176 우방아파트 상가동 101호
(지번) 하계동 353
",37.6375943,127.0771679
705,돌마루,4.8,4,2,https://place.map.kakao.com/12826383,"
서울 노원구 노원로15길 51-25
(지번) 하계동 213-10
",37.6405713,127.0700539
706,혜성식당,0.0,0,0,https://place.map.kakao.com/1182342645,"
서울 노원구 노원로16길 21 중계주공9단지아파트 제1상가
(지번) 하계동 256
",37.6428883,127.0737358
707,예노,0.0,0,1,https://place.map.kakao.com/1428401059,"
서울 노원구 공릉로58길 117
(지번) 하계동 62
",37.636035,127.0746833
708,도마우에,0.0,0,3,https://place.map.kakao.com/1162196929,"
서울 노원구 공릉로59가길 28
(지번) 하계동 155-1
",37.634591,127.070943
709,감나무아래,4.2,5,3,https://place.map.kakao.com/706132623,"
서울 노원구 공릉로70길 8-4
(지번) 하계동 208-27
",37.6390577,127.0698393
710,멕시칸라이브그릴,0.0,0,2,https://place.map.kakao.com/2049891492,"
서울 노원구 공릉로58길 87 102호
(지번) 하계동 168-2
",37.6356082,127.0732258
711,피자엔,2.7,3,0,https://place.map.kakao.com/21541471,"
서울 노원구 한글비석로 57
(지번) 하계동 284
",37.6378958,127.0686347
712,버무리 하계점,3.0,2,0,https://place.map.kakao.com/1734958783,"
서울 노원구 노원로 254 부광프라자 105호
(지번) 하계동 256-15
",37.6401491,127.0735275
713,빅스타피자,0.0,0,0,https://place.map.kakao.com/1521817565,"
서울 노원구 공릉로58길 41
(지번) 하계동 153-23
",37.6341786,127.0722341
714,터프커피(tuff coffee),4.0,1,2,https://place.map.kakao.com/1626748095,"
서울 노원구 공릉로58길 122
(지번) 하계동 72-18
",37.6360424,127.0750571
715,바다속풍경,5.0,1,4,https://place.map.kakao.com/798666614,"
서울 노원구 공릉로58길 99
(지번) 하계동 167-6
",37.6356799,127.0739841
716,하계생오리,5.0,3,1,https://place.map.kakao.com/2132841003,"
서울 노원구 한글비석로 91 2층
(지번) 하계동 251
",37.6392243,127.0715448
717,페리카나 서울온천점,3.7,3,1,https://place.map.kakao.com/8134892,"
서울 노원구 노원로16길 21 중계주공9단지아파트 상가 1층 104호
(지번) 하계동 256
",37.6428883,127.0737358
718,티바두마리치킨 하계점,2.3,3,2,https://place.map.kakao.com/18465256,"
서울 노원구 공릉로58길 97 101호
(지번) 하계동 167-4
",37.6356428,127.073844
719,피자스톰 노원점,5.0,3,4,https://place.map.kakao.com/1058645266,"
서울 노원구 한글비석로1길 81-4
(지번) 하계동 287
",37.641463,127.0702377
720,스시선,5.0,1,2,https://place.map.kakao.com/683305507,"
서울 노원구 한글비석로 57 세이브존 지하1층
(지번) 하계동 284
",37.636639,127.0684032
721,마시내탕수육&파닭,0.0,0,0,https://place.map.kakao.com/1729417527,"
서울 노원구 한글비석로 91
(지번) 하계동 251
",37.6390554,127.0721805
722,수내닭꼬치 과기대점,0.0,0,2,https://place.map.kakao.com/158311561,"
서울 노원구 공릉로62가길 64 대영빌딩 1층
(지번) 하계동 61-22
",37.5210579,126.9297678
723,크리스피자,5.0,1,1,https://place.map.kakao.com/12450397,"
서울 노원구 섬밭로 232
(지번) 하계동 270
",37.6366317,127.066364
724,휘드카페 하계점,5.0,1,0,https://place.map.kakao.com/969790715,"
서울 노원구 공릉로58길 108
(지번) 하계동 76-5
",37.6356282,127.0743937
725,향촌 오리숯불회전구이,0.0,0,0,https://place.map.kakao.com/18437383,"
서울 노원구 공릉로58길 21
(지번) 하계동 143-7
",37.6335701,127.0724343
726,채선당 샤브보트 세이브존노원점,0.0,0,5,https://place.map.kakao.com/2081831400,"
서울 노원구 한글비석로 57 지하1층
(지번) 하계동 284
",37.6378958,127.0686347
727,마들순대국,0.0,0,0,https://place.map.kakao.com/20741507,"
서울 노원구 공릉로 326-5
(지번) 하계동 179-10
",37.6360718,127.0712192
728,갑분식,0.0,0,8,https://place.map.kakao.com/13349332,"
서울 노원구 섬밭로 196 장미6단지상가 101-5호
(지번) 하계동 273
",37.6336102,127.0678022
729,에디슨DHA치킨 하계1호점,4.0,5,0,https://place.map.kakao.com/10570377,"
서울 노원구 섬밭로 196
(지번) 하계동 280
",37.6336102,127.0678022
730,치킨신드롬 중계점,0.0,0,1,https://place.map.kakao.com/13148279,"
서울 노원구 섬밭로 232 우성상가 109호
(지번) 하계동 270
",37.6366317,127.066364
731,조아애떡볶이 하계중앙점,0.0,0,0,https://place.map.kakao.com/262072037,"
서울 노원구 한글비석로 91 상가동 106호
(지번) 하계동 251
",37.6392243,127.0715448
732,청록영양탕,0.0,0,0,https://place.map.kakao.com/20744434,"
서울 노원구 공릉로58길 69
(지번) 하계동 158-1
",37.6353814,127.0722293
733,짱스1인샤브샤브,5.0,1,3,https://place.map.kakao.com/1208647522,"
서울 노원구 공릉로 326-11
(지번) 하계동 178-3
",37.6361755,127.0715771
734,두찜 노원하계점,3.0,2,17,https://place.map.kakao.com/602105620,"
서울 노원구 공릉로58길 88 1층
(지번) 하계동 164-3
",37.6354352,127.0732257
735,깜닭치킨 하계점,0.0,0,2,https://place.map.kakao.com/2091449297,"
서울 노원구 한글비석로1길 59
(지번) 하계동 213-19
",37.6402884,127.0705038
736,정가네한방왕족발,0.0,0,3,https://place.map.kakao.com/1278461407,"
서울 노원구 노원로15길 51-30
(지번) 하계동 209-2
",37.6394183,127.0700841
737,치킨 더주모리 하계점,0.0,0,0,https://place.map.kakao.com/27494195,"
서울 노원구 노원로15길 43 1층
(지번) 하계동 236-5
",37.6407975,127.070059
738,땡기네,5.0,3,2,https://place.map.kakao.com/63060212,"
서울 노원구 한글비석로1길 68
(지번) 하계동 251
",37.6392243,127.0715448
739,커피하우스,1.8,5,1,https://place.map.kakao.com/27494197,"
서울 노원구 한글비석로1길 69
(지번) 하계동 213-1
",37.6406843,127.0702032
740,추풍령맛감자탕 하계점,0.0,0,0,https://place.map.kakao.com/8164071,"
서울 노원구 공릉로 326-11
(지번) 하계동 178-3
",37.6361755,127.0715771
741,한상차림,0.0,0,0,https://place.map.kakao.com/27513970,"
서울 노원구 공릉로62길 27-11
(지번) 하계동 180-1
",37.6363706,127.0712902
742,진참치,5.0,1,1,https://place.map.kakao.com/1640993908,"
서울 노원구 한글비석로1길 61
(지번) 하계동 213
",37.6403697,127.0704144
743,공방카페 림,0.0,0,0,https://place.map.kakao.com/27349728,"
서울 노원구 공릉로58길 106 1층
(지번) 하계동 76-4
",37.63556639999999,127.0742177
744,비젼,5.0,4,0,https://place.map.kakao.com/1256088844,"
서울 노원구 공릉로58가길 12
(지번) 하계동 169-4
",37.6360746,127.0729493
745,스시류,0.0,0,0,https://place.map.kakao.com/1926053950,"
서울 노원구 공릉로58길 131 동방빌딩 1층
(지번) 하계동 63-3
",37.6363924,127.0753348
746,안동반점,0.0,0,0,https://place.map.kakao.com/16676403,"
서울 노원구 섬밭로 232
(지번) 하계동 270
",37.6366317,127.066364
747,쌀통닭 하계점,3.3,3,2,https://place.map.kakao.com/225608909,"
서울 노원구 공릉로70길 10
(지번) 하계동 208-10
",37.63911909999999,127.0702
748,카페친구네집,5.0,2,0,https://place.map.kakao.com/576688140,"
서울 노원구 공릉로58길 23 1층
(지번) 하계동 153-27
",37.6356799,127.0739841
749,얌샘김밥 노원세이브존점,1.7,3,0,https://place.map.kakao.com/1047838694,"
서울 노원구 한글비석로 57
(지번) 하계동 284
",37.6378958,127.0686347
750,협동문토스트,0.0,0,0,https://place.map.kakao.com/74674377,"
서울 노원구 공릉로58길 99
(지번) 하계동 167-6
",37.6356799,127.0739841
751,알뜰분식,5.0,4,1,https://place.map.kakao.com/1488640428,"
서울 노원구 섬밭로 232
(지번) 하계동 270
",37.6366317,127.066364
>>>>>>> Stashed changes
